ecephys_unit_id,ecephys_session_id,ecephys_probe_id,specimen_id,cohort,area,azimuth_rf,elevation_rf,area_rf,p_value_rf,v1_azimuth_median_deg,v1_elevation_median_deg,relative_azimuth_deg,relative_elevation_deg,inside_v1_convex_hull,inside_v1_robust_box,distance_to_nearest_grid_edge_deg,log2_rf_area_deg2,rf_eccentricity_deg,session_standardized_log2_rf_area
951102476,798911424,800036200,775876828,Brain Observatory 1.1,V1,66.667,13.333,300,0,56.667,14,10,-0.667,True,True,23.333,8.22882,67.9872,-0.726165
951102508,798911424,800036200,775876828,Brain Observatory 1.1,V1,48.333,21.667,600,0.005,56.667,14,-8.334,7.667,True,True,28.333,9.22882,52.9673,0.259179
951102578,798911424,800036200,775876828,Brain Observatory 1.1,V1,60,12.5,400,0,56.667,14,3.333,-1.5,True,True,30,8.64386,61.2883,-0.31721
951102589,798911424,800036200,775876828,Brain Observatory 1.1,V1,45,25,400,0,56.667,14,-11.667,11,True,True,25,8.64386,51.4782,-0.31721
951102612,798911424,800036200,775876828,Brain Observatory 1.1,V1,45,0,200,0,56.667,14,-11.667,-14,True,True,30,7.64386,45,-1.30255
951102659,798911424,800036200,775876828,Brain Observatory 1.1,V1,50,10,100,0,56.667,14,-6.667,-4,True,True,40,6.64386,50.9902,-2.2879
951102673,798911424,800036200,775876828,Brain Observatory 1.1,V1,62,14,500,0,56.667,14,5.333,0,True,True,28,8.96578,63.561,0
951102724,798911424,800036200,775876828,Brain Observatory 1.1,V1,45,25,400,0,56.667,14,-11.667,11,True,True,25,8.64386,51.4782,-0.31721
951102738,798911424,800036200,775876828,Brain Observatory 1.1,V1,50,15,600,0,56.667,14,-6.667,1,True,True,35,9.22882,52.2015,0.259179
951102789,798911424,800036200,775876828,Brain Observatory 1.1,V1,53.333,13.333,300,0,56.667,14,-3.334,-0.667,True,True,36.667,8.22882,54.9743,-0.726165
951105147,798911424,800036200,775876828,Brain Observatory 1.1,V1,50,10,100,0,56.667,14,-6.667,-4,True,True,40,6.64386,50.9902,-2.2879
951102834,798911424,800036200,775876828,Brain Observatory 1.1,V1,45,15,800,0,56.667,14,-11.667,1,True,True,35,9.64386,47.4342,0.668134
951102894,798911424,800036200,775876828,Brain Observatory 1.1,V1,68,6,500,0,56.667,14,11.333,-8,True,True,22,8.96578,68.2642,0
951102962,798911424,800036200,775876828,Brain Observatory 1.1,V1,55,15,400,0,56.667,14,-1.667,1,True,True,35,8.64386,57.0088,-0.31721
951102934,798911424,800036200,775876828,Brain Observatory 1.1,V1,55,17,1000,0,56.667,14,-1.667,3,True,True,33,9.96578,57.5674,0.985344
951103019,798911424,800036200,775876828,Brain Observatory 1.1,V1,65,15,400,0,56.667,14,8.333,1,True,True,25,8.64386,66.7083,-0.31721
951103043,798911424,800036200,775876828,Brain Observatory 1.1,V1,60,17.5,400,0,56.667,14,3.333,3.5,True,True,30,8.64386,62.5,-0.31721
951103055,798911424,800036200,775876828,Brain Observatory 1.1,V1,70,8,1500,0,56.667,14,13.333,-6,True,True,20,10.5507,70.4557,1.56173
951103093,798911424,800036200,775876828,Brain Observatory 1.1,V1,63.333,6.667,300,0,56.667,14,6.666,-7.333,True,True,26.667,8.22882,63.6829,-0.726165
951103150,798911424,800036200,775876828,Brain Observatory 1.1,V1,55,-5,800,0,56.667,14,-1.667,-19,True,True,25,9.64386,55.2268,0.668134
951103163,798911424,800036200,775876828,Brain Observatory 1.1,V1,58.333,11.667,600,0,56.667,14,1.666,-2.333,True,True,31.667,9.22882,59.4883,0.259179
951103192,798911424,800036200,775876828,Brain Observatory 1.1,V1,63.158,13.684,1900,0.002,56.667,14,6.491,-0.316,True,True,26.842,10.8918,64.6234,1.89777
951103216,798911424,800036200,775876828,Brain Observatory 1.1,V1,52.222,13.333,900,0,56.667,14,-4.445,-0.667,True,True,36.667,9.81378,53.8972,0.835569
951103107,798911424,800036200,775876828,Brain Observatory 1.1,V1,60,15,600,0,56.667,14,3.333,1,True,True,30,9.22882,61.8466,0.259179
951103238,798911424,800036200,775876828,Brain Observatory 1.1,V1,58.333,8.333,600,0.004,56.667,14,1.666,-5.667,True,True,31.667,9.22882,58.9252,0.259179
951103290,798911424,800036200,775876828,Brain Observatory 1.1,V1,50,15,600,0,56.667,14,-6.667,1,True,True,35,9.22882,52.2015,0.259179
951103361,798911424,800036200,775876828,Brain Observatory 1.1,V1,61.667,10.556,1800,0,56.667,14,5,-3.444,True,True,28.333,10.8138,62.564,1.82091
951103332,798911424,800036200,775876828,Brain Observatory 1.1,V1,60,10,500,0,56.667,14,3.333,-4,True,True,30,8.96578,60.8276,0
951103407,798911424,800036200,775876828,Brain Observatory 1.1,V1,49,11,1000,0,56.667,14,-7.667,-3,True,True,39,9.96578,50.2195,0.985344
951103420,798911424,800036200,775876828,Brain Observatory 1.1,V1,60,15,600,0,56.667,14,3.333,1,True,True,30,9.22882,61.8466,0.259179
951103478,798911424,800036200,775876828,Brain Observatory 1.1,V1,60,10,500,0,56.667,14,3.333,-4,True,True,30,8.96578,60.8276,0
951105539,798911424,800036200,775876828,Brain Observatory 1.1,V1,63.333,3.333,300,0.003,56.667,14,6.666,-10.667,True,True,26.667,8.22882,63.4206,-0.726165
951103394,798911424,800036200,775876828,Brain Observatory 1.1,V1,56.667,11.111,900,0,56.667,14,0,-2.889,True,True,33.333,9.81378,57.746,0.835569
951103431,798911424,800036200,775876828,Brain Observatory 1.1,V1,60,20,500,0,56.667,14,3.333,6,True,True,30,8.96578,63.2456,0
951105202,798911424,800036200,775876828,Brain Observatory 1.1,V1,60,15,600,0,56.667,14,3.333,1,True,True,30,9.22882,61.8466,0.259179
951103455,798911424,800036200,775876828,Brain Observatory 1.1,V1,60,20,500,0,56.667,14,3.333,6,True,True,30,8.96578,63.2456,0
951105218,798911424,800036200,775876828,Brain Observatory 1.1,V1,55,25,800,0,56.667,14,-1.667,11,True,True,25,9.64386,60.4152,0.668134
951105231,798911424,800036200,775876828,Brain Observatory 1.1,V1,51.429,22.381,2100,0.001,56.667,14,-5.238,8.381,True,True,27.619,11.0362,56.0879,2.04005
951103464,798911424,800036200,775876828,Brain Observatory 1.1,V1,65,20,1000,0,56.667,14,8.333,6,True,True,25,9.96578,68.0074,0.985344
951103508,798911424,800036200,775876828,Brain Observatory 1.1,V1,53.077,15.385,1300,0,56.667,14,-3.59,1.385,True,True,34.615,10.3443,55.2618,1.35831
951103589,798911424,800036200,775876828,Brain Observatory 1.1,V1,55,15,400,0,56.667,14,-1.667,1,True,True,35,8.64386,57.0088,-0.31721
951103488,798911424,800036200,775876828,Brain Observatory 1.1,V1,50,0,100,0,56.667,14,-6.667,-14,True,True,30,6.64386,50,-2.2879
951103498,798911424,800036200,775876828,Brain Observatory 1.1,V1,55.556,11.111,900,0,56.667,14,-1.111,-2.889,True,True,34.444,9.81378,56.6562,0.835569
951103518,798911424,800036200,775876828,Brain Observatory 1.1,V1,56.667,16.667,300,0,56.667,14,0,2.667,True,True,33.333,8.22882,59.0672,-0.726165
951103530,798911424,800036200,775876828,Brain Observatory 1.1,V1,60,-2.5,400,0,56.667,14,3.333,-16.5,True,True,27.5,8.64386,60.0521,-0.31721
951103543,798911424,800036200,775876828,Brain Observatory 1.1,V1,56.667,10.833,1200,0,56.667,14,0,-3.167,True,True,33.333,10.2288,57.6932,1.24452
951103553,798911424,800036200,775876828,Brain Observatory 1.1,V1,42.353,12.941,1700,0,56.667,14,-14.314,-1.059,True,True,32.353,10.7313,44.286,1.73966
951105243,798911424,800036200,775876828,Brain Observatory 1.1,V1,40,12.857,700,0,56.667,14,-16.667,-1.143,True,True,30,9.45121,42.0155,0.478313
951105604,798911424,800036200,775876828,Brain Observatory 1.1,V1,53.333,16.667,300,0,56.667,14,-3.334,2.667,True,True,33.333,8.22882,55.8766,-0.726165
951103652,798911424,800036200,775876828,Brain Observatory 1.1,V1,52,4,500,0,56.667,14,-4.667,-10,True,True,34,8.96578,52.1536,0
951103661,798911424,800036200,775876828,Brain Observatory 1.1,V1,53,14,1000,0,56.667,14,-3.667,0,True,True,36,9.96578,54.8179,0.985344
951103671,798911424,800036200,775876828,Brain Observatory 1.1,V1,60,25,200,0,56.667,14,3.333,11,True,True,25,7.64386,65,-1.30255
951103681,798911424,800036200,775876828,Brain Observatory 1.1,V1,70,0,500,0,56.667,14,13.333,-14,True,True,20,8.96578,70,0
951103704,798911424,800036200,775876828,Brain Observatory 1.1,V1,53.333,16.667,300,0,56.667,14,-3.334,2.667,True,True,33.333,8.22882,55.8766,-0.726165
951103724,798911424,800036200,775876828,Brain Observatory 1.1,V1,55,15,400,0,56.667,14,-1.667,1,True,True,35,8.64386,57.0088,-0.31721
951103735,798911424,800036200,775876828,Brain Observatory 1.1,V1,66.667,26.667,300,0,56.667,14,10,12.667,True,True,23.333,8.22882,71.8026,-0.726165
951103830,798911424,800036200,775876828,Brain Observatory 1.1,V1,35.833,17.5,1200,0,56.667,14,-20.834,3.5,True,True,25.833,10.2288,39.878,1.24452
951103768,798911424,800036200,775876828,Brain Observatory 1.1,V1,55,0,200,0,56.667,14,-1.667,-14,True,True,30,7.64386,55,-1.30255
951103779,798911424,800036200,775876828,Brain Observatory 1.1,V1,65,10,200,0,56.667,14,8.333,-4,True,True,25,7.64386,65.7647,-1.30255
951103958,798911424,800036200,775876828,Brain Observatory 1.1,V1,55,15,400,0,56.667,14,-1.667,1,True,True,35,8.64386,57.0088,-0.31721
951105266,798911424,800036200,775876828,Brain Observatory 1.1,V1,38,26,500,0,56.667,14,-18.667,12,True,True,24,8.96578,46.0435,0
951105274,798911424,800036200,775876828,Brain Observatory 1.1,V1,65,30,200,0,56.667,14,8.333,16,True,True,20,7.64386,71.5891,-1.30255
951103810,798911424,800036200,775876828,Brain Observatory 1.1,V1,55,15,400,0,56.667,14,-1.667,1,True,True,35,8.64386,57.0088,-0.31721
951103821,798911424,800036200,775876828,Brain Observatory 1.1,V1,70,15,200,0,56.667,14,13.333,1,True,True,20,7.64386,71.5891,-1.30255
951103842,798911424,800036200,775876828,Brain Observatory 1.1,V1,47.143,30,700,0,56.667,14,-9.524,16,True,True,20,9.45121,55.879,0.478313
951103864,798911424,800036200,775876828,Brain Observatory 1.1,V1,60,12.5,400,0,56.667,14,3.333,-1.5,True,True,30,8.64386,61.2883,-0.31721
951103877,798911424,800036200,775876828,Brain Observatory 1.1,V1,56.667,13.333,300,0,56.667,14,0,-0.667,True,True,33.333,8.22882,58.2144,-0.726165
951103889,798911424,800036200,775876828,Brain Observatory 1.1,V1,60,15,200,0,56.667,14,3.333,1,True,True,30,7.64386,61.8466,-1.30255
951103948,798911424,800036200,775876828,Brain Observatory 1.1,V1,55,10,200,0,56.667,14,-1.667,-4,True,True,35,7.64386,55.9017,-1.30255
951103975,798911424,800036200,775876828,Brain Observatory 1.1,V1,56.667,13.333,300,0,56.667,14,0,-0.667,True,True,33.333,8.22882,58.2144,-0.726165
951103994,798911424,800036200,775876828,Brain Observatory 1.1,V1,55,15,400,0,56.667,14,-1.667,1,True,True,35,8.64386,57.0088,-0.31721
951104007,798911424,800036200,775876828,Brain Observatory 1.1,V1,56.667,13.333,300,0,56.667,14,0,-0.667,True,True,33.333,8.22882,58.2144,-0.726165
951104020,798911424,800036200,775876828,Brain Observatory 1.1,V1,56.667,13.333,300,0,56.667,14,0,-0.667,True,True,33.333,8.22882,58.2144,-0.726165
951105558,798911424,800036200,775876828,Brain Observatory 1.1,V1,56.667,16.667,300,0,56.667,14,0,2.667,True,True,33.333,8.22882,59.0672,-0.726165
951103934,798911424,800036200,775876828,Brain Observatory 1.1,V1,55,5,400,0,56.667,14,-1.667,-9,True,True,35,8.64386,55.2268,-0.31721
951104031,798911424,800036200,775876828,Brain Observatory 1.1,V1,55,15,400,0,56.667,14,-1.667,1,True,True,35,8.64386,57.0088,-0.31721
951104041,798911424,800036200,775876828,Brain Observatory 1.1,V1,55,15,400,0,56.667,14,-1.667,1,True,True,35,8.64386,57.0088,-0.31721
951104064,798911424,800036200,775876828,Brain Observatory 1.1,V1,54.615,8.462,1300,0.004,56.667,14,-2.052,-5.538,True,True,35.385,10.3443,55.2667,1.35831
951104075,798911424,800036200,775876828,Brain Observatory 1.1,V1,48.75,-8.75,800,0,56.667,14,-7.917,-22.75,True,False,21.25,9.64386,49.529,0.668134
951104099,798911424,800036200,775876828,Brain Observatory 1.1,V1,60,17.143,700,0,56.667,14,3.333,3.143,True,True,30,9.45121,62.401,0.478313
951105306,798911424,800036200,775876828,Brain Observatory 1.1,V1,56.667,16.667,300,0,56.667,14,0,2.667,True,True,33.333,8.22882,59.0672,-0.726165
951104138,798911424,800036200,775876828,Brain Observatory 1.1,V1,55,15,400,0,56.667,14,-1.667,1,True,True,35,8.64386,57.0088,-0.31721
951104150,798911424,800036200,775876828,Brain Observatory 1.1,V1,61.667,8.333,600,0,56.667,14,5,-5.667,True,True,28.333,9.22882,62.2275,0.259179
951104161,798911424,800036200,775876828,Brain Observatory 1.1,V1,55,15,400,0,56.667,14,-1.667,1,True,True,35,8.64386,57.0088,-0.31721
951104171,798911424,800036200,775876828,Brain Observatory 1.1,V1,55,0,200,0,56.667,14,-1.667,-14,True,True,30,7.64386,55,-1.30255
951104182,798911424,800036200,775876828,Brain Observatory 1.1,V1,58,14,500,0.002,56.667,14,1.333,0,True,True,32,8.96578,59.6657,0
951104192,798911424,800036200,775876828,Brain Observatory 1.1,V1,60,17.5,400,0,56.667,14,3.333,3.5,True,True,30,8.64386,62.5,-0.31721
951104204,798911424,800036200,775876828,Brain Observatory 1.1,V1,65,15,400,0,56.667,14,8.333,1,True,True,25,8.64386,66.7083,-0.31721
951104214,798911424,800036200,775876828,Brain Observatory 1.1,V1,50,12.5,400,0,56.667,14,-6.667,-1.5,True,True,37.5,8.64386,51.5388,-0.31721
